nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,enzyme_id,enzyme_name,presence_call,presence_weight,evidence_scope,evidence_source,source_database,literature_citation,pmid,doi,genome_accession,strain_match_level,evidence_note,curation_status,matched_taxon_uri,matched_taxon_name,matched_query_name,annotation_match_modes,uniprot_accessions,uniprot_protein_names,ec_numbers,n_matching_proteins,n_reviewed_proteins,evidence_rank_score
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ006,amidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus paracasei; 155 protein hit(s), 4 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1597,Lactobacillus paracasei,Lactobacillus paracasei,ec_prefix,A0A0C9NV19;A0A0C9NYV7;A0A0C9P044;A0A0C9PS74;A0A0C9PXE7;A0A0C9PY97;A0A0C9QAP7;A0A0C9QB55;A0A0C9QD97;A0A0C9QDC3;A0A806L514;A0A806L5I3;A0A806L9P6;A0A806LC39;A0A806LC63;A0A806LE26;A0A806LFG5;A0A806LGB8;A0A806LGP8;A0A806LIS0;A0A806LKI0;A0A826HHK4;A0A826HNF4;A0A826HTY0;A0A826HU44;A0A826HUW7;A0A826HVZ2;A0A826HWU9;A0A826I077;A0A826I0B2;A0A826I0H8;A0A829G6C7;A0A829GB15;A0A829GFN8;A0A829GIF2;A0A829GK12;A0A829GKZ0;A0A829GLW1;A0A829GM33;A0A829GNI6;A0A829GQ63;A0A829GQI6;A0A829GSP9;A0A829GTF5;A0A829GUF8;A0A829GVI1;A0A829GVX8;A0A829GW87;A0A829GWT3;A0A829GY16;A0A829GZ09;A0A829GZ29;A0A829H0D3;A0A829H2K5;A0A829H5K9;A0A829H6X4;A0A829H6X6;A0A829H8C2;A0A829H8X6;A0A8E0I2W8;A0A8E0I385;A0A8E0I4G2;A0A8E0I5M9;A0A8E0I5P0;A0A8E0I5X1;A0A8E0I664;A0A8E0I688;A0A8E0I6U6;A0A8E0I726;A0A8E0I7I8;A0A8E0I838;A0A8E0I8G0;A0A8E0I8M8;A0A8E0I990;A0A8E0IA55;A0A8E0IB59;A0A8E0IBI6;A0A8E0IBJ3;A0A8E0ICB3;A0A8E0IED4;A0A8E0IEG2;A0A8E0IFZ4;A0A8E0IHL9;A0A8E0IIR2;A0A8E0IIT6;A0A8E0IIW4;A0A8E0IKL8;A0A8E0IL20;A0A8E0ILS5;A0A8E0IMF7;A0A8E0IMU5;A0A8E0IPK6;A0A8E0IQ10;A0A8E0IQ67;A0A8E0IT06;A0A8E0IUL1;A0A8E0M2M1;A0A8E0M2Q8;A0A8E0M319;A0A8E0M3A4;A0A8E0M4I3;A0A8E0M4V9;A0A8E0M964;A0A8E0MA69;A0A8E0MA71;A0A8E0MBX1;A0A8E0MBZ2;A0A8E0MCL4;A0A8E0MD32;A0A8E0MD55;A0AAP9HEK1;A0AAP9HFC7;A0AAP9HHC6;A0AAP9HHI2;A0AAP9HJ31;A0AAP9KU89;A0AAP9KV51;A0AAP9KVS3;A0AAP9KW37;A0ABC9T9E3;A0ABC9T9G3;A0ABC9T9T5;A0ABC9TBY2;A0ABC9TCF2;A0ABC9TD55;A0ABC9TDV9;A0ABC9TET3;A0ABC9TF36;A0ABC9TGI2;Q035X5;Q037P4;Q037Q9;Q037U8;Q039B3;Q039N7;Q03A09;Q03C04;Q03CK1;Q03CW2;S2N5Q1;S2N616;S2N7M9;S2N7W6;S2NAR3;S2NCA9;S2NCW9;S2NDB5;S2NEW9;S2NEZ5;S2NHG0;S2NP63;S2NXJ8;S2QY31;S2QZ69;S2SW99,Imidazole glycerol phosphate synthase subunit HisH;Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD;N-acetyldiaminopimelate deacetylase;N-acetylglucosamine-6-phosphate deacetylase;Peptide deformylase;Phosphoribosylformylglycinamidine synthase subunit PurQ;Probable succinyl-diaminopimelate desuccinylase;asparaginase,3.5.1.-;3.5.1.1;3.5.1.11;3.5.1.18;3.5.1.19;3.5.1.2;3.5.1.25;3.5.1.28;3.5.1.4;3.5.1.47;3.5.1.68;3.5.1.88,155.0,4.0,4.78
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ007,beta_glucosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus paracasei; 8 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1597,Lactobacillus paracasei,Lactobacillus paracasei,exact_ec,A0A0C9Q6B3;A0A8E0I4V6;A0A8E0I6E3;A0A8E0M4M6;A0A8E0M5J8;S2NE02;S2NFY0;S2P6U4,beta-glucosidase,3.2.1.21,8.0,0.0,4.78
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ009,beta_galactosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus paracasei; 26 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1597,Lactobacillus paracasei,Lactobacillus paracasei,exact_ec;name_keyword,A0A0C9QHH7;A0A0C9QHV4;A0A806KMK4;A0A806L414;A0A826HY99;A0A829GMV9;A0A829H9X4;A0A829HB19;A0A829HBV2;A0A8E0I6B8;A0A8E0I9U8;A0A8E0IA04;A0A8E0IFU4;A0A8E0IQT7;A0A8E0IR25;A0AAP9HFU9;A0AAP9HL87;A0ABC9T8G9;A0ABC9T8R5;A0ABC9T8V1;Q033K1;Q03C30;S2NQ51;S2P469;S2RC45;S2SL41,6-phospho-beta-galactosidase;Beta-galactosidase;beta-galactosidase,3.2.1.23;3.2.1.85,26.0,0.0,4.78
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ010,bile_salt_hydrolase,likely_present,0.8,genus_prior_seed,project_starter_prior,,,,,,same_genus,Starter prior seeded from genus-level gut microbiome enzyme knowledge for Lactobacillus.,starter_seed,,,,,,,,,,1.1800000000000002
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ013,deacetylase,weak_prior,0.35,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus paracasei; 43 protein hit(s), 1 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1597,Lactobacillus paracasei,Lactobacillus paracasei,name_keyword,A0A0C9NV19;A0A0C9PS74;A0A0C9PY97;A0A806L514;A0A806LC39;A0A806LKI0;A0A826HUW7;A0A826HVZ2;A0A826HWU9;A0A829GB15;A0A829GK12;A0A829GKZ0;A0A829GQI6;A0A829GUF8;A0A829GVI1;A0A829H0D3;A0A829H5K9;A0A8E0I2W8;A0A8E0I385;A0A8E0I5P0;A0A8E0I7I8;A0A8E0I990;A0A8E0IHL9;A0A8E0IIT6;A0A8E0IMF7;A0A8E0IUL1;A0A8E0M964;A0A8E0MBX1;A0A8E0MBZ2;A0A8E0MD55;A0AAP9HEK1;A0AAP9KU89;A0AAP9KVS3;A0ABC9T9E3;A0ABC9TCF2;A0ABC9TGI2;Q037P4;Q03CW2;S2N5Q1;S2N616;S2N7M9;S2QZ69;S2SW99,N-acetyldiaminopimelate deacetylase;N-acetylglucosamine-6-phosphate deacetylase,3.5.1.25;3.5.1.47,43.0,1.0,4.735
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ014,phosphatase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus paracasei; 244 protein hit(s), 5 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1597,Lactobacillus paracasei,Lactobacillus paracasei,ec_prefix;name_keyword,A0A0C9NY40;A0A0C9PU77;A0A0C9PX73;A0A0C9PXU0;A0A0C9Q855;A0A0C9Q8T9;A0A0C9Q951;A0A0C9QB71;A0A0C9QC71;A0A0C9QE32;A0A0C9QG97;A0A0C9QGG0;A0A0C9QGG9;A0A0C9QH35;A0A806K766;A0A806L681;A0A806L792;A0A806L7A4;A0A806L7C1;A0A806L879;A0A806L8E2;A0A806L8U4;A0A806LAY0;A0A806LDB1;A0A806LDF8;A0A806LDJ9;A0A806LEA7;A0A806LEN9;A0A806LIH8;A0A826HIC0;A0A826HJB1;A0A826HJC4;A0A826HJF8;A0A826HJG7;A0A826HJX9;A0A826HL71;A0A826HR76;A0A826HV22;A0A826HVA5;A0A826HVJ7;A0A826HY38;A0A826HYJ8;A0A826I056;A0A829G1F9;A0A829G4W5;A0A829G817;A0A829G8G1;A0A829G8J0;A0A829GAJ5;A0A829GBK3;A0A829GFH1;A0A829GIB7;A0A829GK79;A0A829GKC5;A0A829GLC4;A0A829GLM7;A0A829GMW6;A0A829GND1;A0A829GNL7;A0A829GPE4;A0A829GPL4;A0A829GPU3;A0A829GQL8;A0A829GQM5;A0A829GRN7;A0A829GTS7;A0A829GU90;A0A829GUI9;A0A829GUL8;A0A829GV25;A0A829GV45;A0A829GVM2;A0A829GVN5;A0A829GVP8;A0A829GXK1;A0A829GYG6;A0A829GZ26;A0A829GZQ9;A0A829GZS3;A0A829GZX2;A0A829H059;A0A829H0K3;A0A829H211;A0A829H306;A0A829H385;A0A829H414;A0A829H4K0;A0A829H5B0;A0A829H686;A0A829H698;A0A829H6R7;A0A829H7N6;A0A829H7T2;A0A829H897;A0A829H8F5;A0A829H8H4;A0A829H8K1;A0A829H9Q8;A0A8E0I4I1;A0A8E0I4L5;A0A8E0I4T2;A0A8E0I555;A0A8E0I5H4;A0A8E0I743;A0A8E0I7G0;A0A8E0I7H9;A0A8E0I7L6;A0A8E0I7S0;A0A8E0I7V8;A0A8E0I7X7;A0A8E0I8A2;A0A8E0I8J6;A0A8E0I8K6;A0A8E0I9M5;A0A8E0IA75;A0A8E0IAP8;A0A8E0IAS6;A0A8E0IBC6;A0A8E0IBF5;A0A8E0IBH8;A0A8E0ID04;A0A8E0IEX4;A0A8E0IGE9;A0A8E0IH36;A0A8E0IH84;A0A8E0IIB4;A0A8E0IIU2;A0A8E0IJB9;A0A8E0IJQ8;A0A8E0IJV8;A0A8E0IK61;A0A8E0IKY9;A0A8E0ILH9;A0A8E0ILQ8;A0A8E0IM05;A0A8E0IN52;A0A8E0INC6;A0A8E0IP00;A0A8E0IPH3;A0A8E0IPN5;A0A8E0IQB4;A0A8E0IQM3;A0A8E0ISC2;A0A8E0ISD2;A0A8E0IT74;A0A8E0IUK0;A0A8E0IUK1;A0A8E0M2G0;A0A8E0M2J6;A0A8E0M2P6;A0A8E0M2U9;A0A8E0M481;A0A8E0M4A2;A0A8E0M4K2;A0A8E0M505;A0A8E0M643;A0A8E0M6E4;A0A8E0M6M4;A0A8E0M9A6;A0A8E0MA16;A0A8E0MA77;A0A8E0MAU4;A0A8E0MBN6;A0A8E0MC89;A0A8E0MCD5;A0A8E0MD05;A0A8E0MEW2;A0A8E0MGD1;A0A8E0MGG9;A0AAP9HFP0;A0AAP9HG71;A0AAP9HHA6;A0AAP9HHC0;A0AAP9HHR7;A0AAP9HI66;A0AAP9HIL6;A0AAP9HIX8;A0AAP9HJ54;A0AAP9HJF2;A0AAP9HJY8;A0AAP9KVE9;A0AAP9KVI3;A0AAP9KVS5;A0AAP9KW48;A0ABC9T940;A0ABC9T965;A0ABC9T9G6;A0ABC9TBB7;A0ABC9TBD1;A0ABC9TBF8;A0ABC9TBY4;A0ABC9TCF5;A0ABC9TDL2;A0ABC9TE14;A0ABC9TE19;A0ABC9TEX5;A0ABC9TF22;A0ABC9TFD9;A0ABC9TFQ4;Q033X2;Q034N7;Q035Q3;Q035Z4;Q036R8;Q036S2;Q038B2;Q038C3;Q038H5;Q038R9;Q039B7;Q039D0;Q039Y0;Q03AR6;Q03AW5;S2N6P4;S2N8G2;S2N9E2;S2N9X5;S2NCD0;S2NCJ8;S2ND24;S2NDW8;S2NE23;S2NE57;S2NE78;S2NEE6;S2NMY1;S2NNE1;S2NRD7;S2NXC3;S2P188;S2P7M2;S2QWJ9;S2QX38;S2QZB2;S2R3S0;S2R9A1;S2RDU6;S2RP08;S2S524;S2SAQ6;S2SCF3;S2SEI9;S2SZP4,"Acid sugar phosphatase;Acylphosphatase;D,D-heptose 1,7-bisphosphate phosphatase;Fructose-1,6-bisphosphatase class 3;Histidinol-phosphatase;Phosphoribosyl-ATP pyrophosphatase;Tyrosine-protein phosphatase;Undecaprenyl-diphosphatase;acylphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;dUTP diphosphatase;exopolyphosphatase;inorganic diphosphatase;protein-serine/threonine phosphatase;protein-tyrosine-phosphatase",3.1.3.-;3.1.3.11;3.1.3.15;3.1.3.16;3.1.3.18;3.1.3.25;3.1.3.48;3.1.3.5;3.6.1.1;3.6.1.11;3.6.1.23;3.6.1.27;3.6.1.31;3.6.1.41;3.6.1.66;3.6.1.7;3.6.1.9,244.0,5.0,4.78
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ015,mucin_glycosidase,weak_prior,0.35,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus paracasei; 95 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1597,Lactobacillus paracasei,Lactobacillus paracasei,name_keyword,A0A0C9NZD3;A0A0C9P0C4;A0A0C9PM27;A0A0C9PMP3;A0A0C9PWT1;A0A0C9Q7I7;A0A0C9QHH7;A0A0C9QHV4;A0A806KMK4;A0A806KXQ7;A0A806L414;A0A806L5M9;A0A806LDG3;A0A806LFM6;A0A826HTI7;A0A826HWY3;A0A826HXV2;A0A826HY99;A0A826I0B8;A0A829GG11;A0A829GH87;A0A829GIM3;A0A829GJU7;A0A829GMV9;A0A829GNX0;A0A829GQX8;A0A829GRP4;A0A829GU02;A0A829GUJ3;A0A829GUL7;A0A829GY18;A0A829H0G6;A0A829H2K2;A0A829H9H9;A0A829H9X4;A0A829HB19;A0A829HBV2;A0A829HBX0;A0A8E0I589;A0A8E0I6B8;A0A8E0I6E5;A0A8E0I8K9;A0A8E0I9I0;A0A8E0I9U8;A0A8E0IA04;A0A8E0IAL1;A0A8E0IER2;A0A8E0IFU4;A0A8E0IJC9;A0A8E0ILN3;A0A8E0IP49;A0A8E0IPS0;A0A8E0IQT7;A0A8E0IR25;A0A8E0IU94;A0A8E0M2S9;A0A8E0M846;A0A8E0MCA2;A0A8E0MCD9;A0A8E0MCR3;A0AAP9HFU9;A0AAP9HI42;A0AAP9HJ99;A0AAP9HL87;A0AAP9KW63;A0AAP9KWX9;A0ABC9T8G9;A0ABC9T8M6;A0ABC9T8Q1;A0ABC9T8R5;A0ABC9T8V1;A0ABC9T999;A0ABC9T9N2;A0ABC9T9T0;A0ABC9TC16;A0ABC9TCR7;Q033K1;Q034A8;Q036P1;Q037N6;Q03AE1;Q03C30;S2NB63;S2NCI8;S2NDK4;S2NQ51;S2NS07;S2NYH0;S2P469;S2QWF9;S2QYC3;S2R0I1;S2RC45;S2SL41;S2SL55,6-phospho-beta-galactosidase;Alpha-galactosidase;Beta-galactosidase;alpha-L-fucosidase;alpha-galactosidase;beta-N-acetylhexosaminidase;beta-galactosidase,3.2.1.22;3.2.1.23;3.2.1.51;3.2.1.52;3.2.1.85,95.0,0.0,4.735
NT5042,Lactobacillus paracasei,Lactobacillus paracasei,Lactobacillus paracasei (S1) ATCC No: SD5275,Lactobacillus paracasei,"LPC-37, ATCC No.: SD5275",Lactobacillus,Lactobacillaceae,Firmicutes,ENZ016,polysaccharide_lyase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Lactobacillus paracasei; 17 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/1597,Lactobacillus paracasei,Lactobacillus paracasei,ec_prefix,A0A0C9QCY6;A0A806L5W6;A0A826HX29;A0A829GFG0;A0A829GSK3;A0A829GYS5;A0A8E0I299;A0A8E0I3E1;A0A8E0I7V7;A0A8E0M339;A0A8E0M5G0;A0AAP9HHQ3;A0ABC9TF06;Q038C9;S2NE82;S2NV37;S2RCI8,Endolytic murein transglycosylase,4.2.2.-;4.2.2.1;4.2.2.29,17.0,0.0,4.78
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ005,carboxylesterase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 32 protein hit(s), 2 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,ec_prefix,A0A315RZ81;A0A315S1D5;A0A806FFX7;A0A806FG94;A0A806FMD2;A0A806FNB7;A0A806FQ27;A0A806FWG6;A0A8B3RGZ5;A0A8B3RJM6;A0AAV2W160;A0AAV2W2E9;A0AAV2W2Q4;A0AAV2W358;A0AAV2W3N8;A0AB34T8H7;A0AB34T9V6;A0AB34TCB4;B8DSS1;B8DTF8;B8DTG9;B8DTI5;B8DTK8;B8DTK9;B8DV86;B8DVE1;B8DW94;B8DWL8,6-phosphogluconolactonase;Carboxylic ester hydrolase;D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase,3.1.1.-;3.1.1.24;3.1.1.29;3.1.1.3;3.1.1.31;3.1.1.5;3.1.1.53;3.1.1.72;3.1.1.96,32.0,2.0,4.78
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ006,amidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 42 protein hit(s), 3 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,ec_prefix,A0A315RWR1;A0A315RYD6;A0A315S0D5;A0A315S1P9;A0A806FGP2;A0A806FII9;A0A806FLK4;A0A806FMN8;A0A806FMS8;A0A806FN74;A0A806FPU7;A0A806FQA9;A0A806FQN5;A0A806FR45;A0A806FVP2;A0A806FWP3;A0A8B3RG39;A0A8B3RGA7;A0A8B3RIF4;A0AAV2W189;A0AAV2W1K6;A0AAV2W295;A0AAV2W378;A0AAV2W3L5;A0AAV2W3T9;A0AAV2W451;A0AB34T537;A0AB34T7X1;A0AB34T848;A0AB34T886;A0AB34T963;A0AB34TA33;B8DSW2;B8DUA2;B8DUI5;B8DVI5;B8DVT7;B8DWC7;B8DWH8;B8DWP7,Bile salt hydrolase/transferase;Imidazole glycerol phosphate synthase subunit HisH;Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD;Peptide deformylase;Pyridoxal 5'-phosphate synthase subunit PdxT;Succinyl-diaminopimelate desuccinylase;choloylglycine hydrolase,3.5.1.-;3.5.1.14;3.5.1.18;3.5.1.2;3.5.1.24;3.5.1.28;3.5.1.41;3.5.1.74;3.5.1.88,42.0,3.0,4.78
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ007,beta_glucosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 10 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,exact_ec,A0A806FIC9;A0A806FIX2;A0A8B3RG72;A0A8B3RKS8;A0AAV2W0D3;A0AAV2W0V8;A0AB34TAP3;B8DT56;B8DVE3;J9XU85,Beta-glucosidase;Exo-alpha-(1->6)-L-arabinopyranosidase,3.2.1.21,10.0,0.0,4.78
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,Bifidobacterium,,,ENZ008,alpha_rhamnosidase,likely_present,0.8,genus_prior_seed,project_starter_prior,,,,,,same_genus,Starter prior seeded from genus-level gut microbiome enzyme knowledge for Bifidobacterium.,starter_seed,,,,,,,,,,1.1800000000000002
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ009,beta_galactosidase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 25 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,exact_ec,A0A2H4A2Z3;A0A315RZI8;A0A315S3B5;A0A315SAE0;A0A6B8VEK9;A0A6B8VEN9;A0A806FGT4;A0A806FH41;A0A806FHL4;A0A806FN50;A0A8B3RHD7;A0A8B3RJG1;A0A8B3RJN6;A0A8B3RL22;A0AAV2W1Z7;A0AAV2W407;A0AB34T6X0;A0AB34T940;A0AB34T9P9;A0AB34TA38;A0ABF7SX94;B8DV46;B8DVQ7;B8DWA2;B8DWB0,Beta-galactosidase;beta-galactosidase,3.2.1.23,25.0,0.0,4.78
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ010,bile_salt_hydrolase,curated_present,1.0,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 8 protein hit(s), 4 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,exact_ec;name_keyword,A0A806FII9;A0A8B3RIF4;A0AAV2W451;A0AB34T963;B8DUI5,Bile salt hydrolase/transferase;choloylglycine hydrolase,2.3.1.-;3.5.1.-;3.5.1.24;3.5.1.74,8.0,4.0,4.8
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ014,phosphatase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 54 protein hit(s), 3 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,ec_prefix;name_keyword,A0A315S071;A0A315S246;A0A315S3A9;A0A315S3K2;A0A806FGD1;A0A806FH28;A0A806FH79;A0A806FI62;A0A806FIU4;A0A806FJ37;A0A806FLT9;A0A806FMS1;A0A806FQB7;A0A806FQF6;A0A806FQQ1;A0A806FQT5;A0A806FQX8;A0A806FS30;A0A806FSN9;A0A806FWQ8;A0A806FXS2;A0A8B3RGI2;A0A8B3RGY3;A0A8B3RJ54;A0A8B3RJH5;A0A8B3RJX1;A0AAV2W0K3;A0AAV2W2F1;A0AAV2W2Y8;A0AAV2W367;A0AAV2W4Y9;A0AAV2W5E1;A0AAV2W6J5;A0AB34T6U3;A0AB34T7A7;A0AB34T7W9;A0AB34T8N7;A0AB34T974;A0AB34T9E5;A0AB34T9M9;A0AB34TA48;B8DT58;B8DTR5;B8DTX2;B8DUC2;B8DUF9;B8DV81;B8DVS6;B8DW86;B8DW90;B8DWI9;B8DWL7;B8DWQ2;B8DWU7,8-oxo-dGTP diphosphatase;Inorganic pyrophosphatase;NAD(+) diphosphatase;Nucleoside triphosphate pyrophosphatase;Phosphoribosyl-ATP pyrophosphatase;Undecaprenyl-diphosphatase;dITP/XTP pyrophosphatase;phosphoserine phosphatase;protein-tyrosine-phosphatase,3.1.3.-;3.1.3.1;3.1.3.16;3.1.3.18;3.1.3.25;3.1.3.3;3.1.3.41;3.1.3.48;3.1.3.5;3.6.1.1;3.6.1.22;3.6.1.27;3.6.1.31;3.6.1.55;3.6.1.66;3.6.1.9,54.0,3.0,4.78
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ015,mucin_glycosidase,weak_prior,0.35,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 37 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,name_keyword,A0A2H4A2Z3;A0A315RZI8;A0A315S3B5;A0A315SAE0;A0A6B8VEK9;A0A6B8VEN9;A0A806FGT4;A0A806FH41;A0A806FHL4;A0A806FHP5;A0A806FN50;A0A806FQR9;A0A8B3RF18;A0A8B3RGC3;A0A8B3RGM1;A0A8B3RHD7;A0A8B3RJG1;A0A8B3RJN6;A0A8B3RL22;A0A8B3RLF0;A0AAV2W0T6;A0AAV2W1Z7;A0AAV2W407;A0AAV2W5I5;A0AB34T6X0;A0AB34T940;A0AB34T9P9;A0AB34T9R7;A0AB34TA38;A0AB34TC56;A0ABF7SX94;B8DTI2;B8DUX7;B8DV46;B8DVQ7;B8DWA2;B8DWB0,Beta-galactosidase;alpha-galactosidase;beta-N-acetylhexosaminidase;beta-galactosidase,3.2.1.22;3.2.1.23;3.2.1.52,37.0,0.0,4.735
NT5043,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BL-04 (S1) DGCC2908,,,,,,ENZ016,polysaccharide_lyase,likely_present,0.8,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Bifidobacterium animalis; 5 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28025,Bifidobacterium animalis,Bifidobacterium animalis,ec_prefix,A0A806FY66;A0A8B3RH61;A0AAV2W3N2;A0AB34T9A4;B8DUQ6,Endolytic murein transglycosylase,4.2.2.29,5.0,0.0,4.78
NT5044,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BI-07 (S1),,,Bifidobacterium,,,ENZ007,beta_glucosidase,likely_present,0.8,genus_prior_seed,project_starter_prior,,,,,,same_genus,Starter prior seeded from genus-level gut microbiome enzyme knowledge for Bifidobacterium.,starter_seed,,,,,,,,,,1.1800000000000002
NT5044,Bifidobacterium animalis,Bifidobacterium animalis,Bifidobacterium animalis subsp. lactis BI-07 (S1),,,Bifidobacterium,,,ENZ008,alpha_rhamnosidase,likely_present,0.8,genus_prior_seed,project_starter_prior,,,,,,same_genus,Starter prior seeded from genus-level gut microbiome enzyme knowledge for Bifidobacterium.,starter_seed,,,,,,,,,,1.1800000000000002
